"Year","Month","Day","site","mean_temp_c","max_temp_c","min_temp_c"
2010,10,12,"GOLB",17.2562,17.724,16.415
2010,10,12,"IVEE",16.3996,17.69,15.438
2010,10,12,"MOHK",16.8475,17.701,15.605
2010,10,12,"NAPL",16.8633,17.605,16.129
2010,10,12,"SCDI",15.2793,15.748,14.816
2010,10,12,"SCTW",15.7053,16.558,14.93
2010,10,13,"ABUR",16.6144,17.558,14.888
2010,10,13,"AHND",16.8948,17.53,15.18
2010,10,13,"AQUE",16.8287,17.38,15.46
2010,10,13,"BULL",17.2573,17.42,16.89
2010,10,13,"CARP",17.8141,18.272,16.939
2010,10,13,"GOLB",17.416,18.152,16.463
2010,10,13,"IVEE",16.247,17.52,13.642
2010,10,13,"MOHK",17.1686,17.962,15.963
2010,10,13,"NAPL",16.976,17.463,13.714
2010,10,13,"SCDI",15.7862,17.153,14.577
2010,10,13,"SCTW",16.3186,17.463,15.02
2010,10,14,"ABUR",16.1101,17.082,15.247
2010,10,14,"AHND",16.0333,17.082,13.88
2010,10,14,"AQUE",16.459,17.2,14.76
2010,10,14,"BULL",16.9579,17.24,16.18
2010,10,14,"CARP",17.8009,18.178,16.939
2010,10,14,"GOLB",16.7472,17.32,16.129
2010,10,14,"IVEE",15.5543,16.83,13.834
2010,10,14,"MOHK",16.6976,17.486,15.318
2010,10,14,"NAPL",16.5995,17.486,15.318
2010,10,14,"SCDI",16.1892,17.082,14.816
2010,10,14,"SCTW",16.8964,17.368,16.23
2010,10,15,"ABUR",17.013,17.463,16.058
2010,10,15,"AHND",16.7639,17.27,14.22
2010,10,15,"AQUE",16.899,17.29,15.72
2010,10,15,"BULL",16.7981,16.89,16.71
2010,10,15,"CARP",17.8151,18.272,17.372
2010,10,15,"GOLB",17.0796,17.249,16.749
2010,10,15,"IVEE",16.5718,17.09,15.891
2010,10,15,"MOHK",17.1156,17.486,16.01
2010,10,15,"NAPL",16.7519,17.296,16.106
2010,10,15,"SCDI",16.2345,16.606,15.199
2010,10,15,"SCTW",16.4163,16.844,15.53
2010,10,16,"ABUR",17.173,17.368,16.296
2010,10,16,"AHND",16.841,17.18,15.61
2010,10,16,"AQUE",16.8223,17.11,15.97
2010,10,16,"BULL",16.8431,16.98,16.62
2010,10,16,"CARP",17.7335,17.911,17.55
2010,10,16,"GOLB",17.233,17.32,17.106
2010,10,16,"IVEE",16.8786,17.35,16.439
2010,10,16,"MOHK",17.3841,17.653,16.844
2010,10,16,"NAPL",17.0292,17.272,16.82
2010,10,16,"SCDI",15.7769,16.439,14.505
2010,10,16,"SCTW",15.9997,16.558,15.414
2010,10,17,"ABUR",17.1802,17.32,16.654
2010,10,17,"AHND",16.919,17.36,16.38
2010,10,17,"AQUE",16.9033,17.2,16.41
2010,10,17,"BULL",17.0644,17.16,16.89
2010,10,17,"CARP",17.5353,17.822,17.289
2010,10,17,"GOLB",17.2417,17.296,17.082
2010,10,17,"IVEE",16.9707,17.35,16.034
2010,10,17,"MOHK",17.4177,17.51,17.153
2010,10,17,"NAPL",17.0491,17.344,16.654
2010,10,17,"SCDI",16.0989,16.487,15.079
2010,10,17,"SCTW",16.1973,16.582,15.53
2010,10,18,"ABUR",17.1092,17.463,16.701
2010,10,18,"AHND",16.7007,17.18,15.461
2010,10,18,"AQUE",16.7781,17.11,15.11
2010,10,18,"BULL",16.7235,17.07,15.48
2010,10,18,"CARP",17.3027,17.461,17.022
2010,10,18,"GOLB",17.2178,17.272,17.106
2010,10,18,"IVEE",16.957,17.35,16.01
2010,10,18,"MOHK",17.3912,17.582,17.177
2010,10,18,"NAPL",17.1286,17.439,16.63
2010,10,18,"SCDI",16.2567,16.368,15.772
2010,10,18,"SCTW",16.2406,16.558,15.62
2010,10,19,"ABUR",16.9656,17.51,15.939
2010,10,19,"AHND",17.4232,17.97,16.939
2010,10,19,"AQUE",17.4048,18,16.58
2010,10,19,"BULL",16.6608,17.07,15.74
2010,10,19,"CARP",17.114,17.461,16.5
2010,10,19,"GOLB",17.3227,17.891,15.652
2010,10,19,"IVEE",16.8547,17.52,15.414
2010,10,19,"MOHK",17.1451,17.772,16.225
2010,10,19,"NAPL",17.1405,17.629,16.558
2010,10,19,"SCDI",16.5896,16.749,16.225
2010,10,19,"SCTW",16.5686,16.796,16.32
2010,10,20,"ABUR",15.8104,16.892,14.361
2010,10,20,"AHND",17.1427,17.71,16.368
2010,10,20,"AQUE",17.2194,17.64,16.32
2010,10,20,"BULL",17.1779,17.42,16.8
2010,10,20,"CARP",16.7532,17.2,16.422
2010,10,20,"GOLB",16.2821,16.987,15.103
2010,10,20,"IVEE",16.0495,17.09,15.199
2010,10,20,"MOHK",16.2683,16.963,15.318
2010,10,20,"NAPL",16.0026,17.296,14.84
2010,10,20,"SCDI",16.6051,16.773,15.103
2010,10,20,"SCTW",16.6796,16.915,16.49
2010,10,21,"ABUR",16.386,17.13,15.485
2010,10,21,"AHND",17.2755,17.796,15.43
2010,10,21,"AQUE",17.19,17.82,15.11
2010,10,21,"BULL",17.2698,17.51,16.35
2010,10,21,"CARP",16.8406,17.111,16.589
2010,10,21,"GOLB",16.4789,17.106,15.103
2010,10,21,"IVEE",15.9407,16.83,15.223
2010,10,21,"MOHK",16.7888,17.272,15.509
2010,10,21,"NAPL",16.6804,17.201,15.079
2010,10,21,"SCDI",15.9125,17.034,12.847
2010,10,21,"SCTW",16.7536,17.177,15.27
2010,10,22,"ABUR",15.3858,16.415,13.786
2010,10,22,"AHND",15.2706,17.36,14.242
2010,10,22,"AQUE",15.276,17.38,13.98
2010,10,22,"BULL",15.7717,16.89,14.34
2010,10,22,"CARP",16.9428,17.372,16.422
2010,10,22,"GOLB",15.9885,16.725,15.27
2010,10,22,"IVEE",15.4493,16.47,14.745
2010,10,22,"MOHK",15.927,16.701,14.673
2010,10,22,"NAPL",15.5838,16.654,14.96
2010,10,22,"SCDI",16.4274,17.272,14.17
2010,10,22,"SCTW",17.1412,17.463,15.62
2010,10,23,"ABUR",15.4063,16.177,14.553
2010,10,23,"AHND",14.8176,15.95,14.218
2010,10,23,"AQUE",14.8167,15.89,14.06
2010,10,23,"BULL",15.0844,16.09,14.26
2010,10,23,"CARP",16.8478,17.111,16.678
2010,10,23,"GOLB",15.745,16.344,15.39
2010,10,23,"IVEE",15.2543,15.96,14.17
2010,10,23,"MOHK",15.9649,16.558,15.27
2010,10,23,"NAPL",15.1866,16.153,14.314
2010,10,23,"SCDI",16.0856,17.463,11.856
2010,10,23,"SCTW",16.9618,17.486,15.19
2010,10,24,"ABUR",15.9179,16.677,14.888
2010,10,24,"AHND",14.7214,15.963,13.714
2010,10,24,"AQUE",14.7604,16.06,13.89
2010,10,24,"BULL",14.4394,14.96,13.82
2010,10,24,"CARP",16.8569,17.289,16.072
2010,10,24,"GOLB",16.5123,17.249,15.963
2010,10,24,"IVEE",15.9257,17.09,15.223
2010,10,24,"MOHK",16.5604,17.344,15.963
2010,10,24,"NAPL",15.6331,16.677,14.649
2010,10,24,"SCDI",16.8155,17.463,12.316
2010,10,24,"SCTW",17.3266,17.605,16.511
2010,10,25,"ABUR",15.5544,16.582,13.642
2010,10,25,"AHND",14.6435,15.69,13.425
2010,10,25,"AQUE",14.664,15.46,13.64
2010,10,25,"BULL",14.2381,14.87,13.73
2010,10,25,"CARP",16.597,17.372,15.111
2010,10,25,"GOLB",16.0914,17.011,14.577
2010,10,25,"IVEE",15.4443,17.52,13.209
2010,10,25,"MOHK",15.9643,17.225,14.194
2010,10,25,"NAPL",15.6257,16.987,13.016
2010,10,25,"SCDI",16.889,17.32,13.137
2010,10,25,"SCTW",17.3204,17.51,16.84
2010,10,26,"ABUR",13.4727,13.978,12.678
2010,10,26,"AHND",13.0208,13.71,12.09
2010,10,26,"AQUE",13.05,13.89,12.27
2010,10,26,"BULL",13.1146,13.99,12.36
2010,10,26,"CARP",15.4756,16.678,14.422
2010,10,26,"GOLB",13.6336,14.768,12.799
2010,10,26,"IVEE",12.7103,13.47,12.122
2010,10,26,"MOHK",14.1215,15.031,13.016
2010,10,26,"NAPL",12.52,13.377,11.904
2010,10,26,"SCDI",16.2546,16.63,16.082
2010,10,26,"SCTW",16.4821,17.272,16.14
2010,10,27,"ABUR",14.1463,15.414,12.799
2010,10,27,"AHND",12.2232,12.63,11.783
2010,10,27,"AQUE",12.2585,12.88,11.75
2010,10,27,"BULL",12.1115,12.7,11.74
2010,10,27,"CARP",15.099,15.628,14.589
2010,10,27,"GOLB",13.7844,14.122,12.92
2010,10,27,"IVEE",12.9401,13.64,12.268
2010,10,27,"MOHK",14.6128,15.796,13.786
2010,10,27,"NAPL",12.4608,13.088,12.001
2010,10,27,"SCDI",16.0471,16.344,15.748
2010,10,27,"SCTW",16.3288,16.749,16.129
2010,10,28,"ABUR",14.154,14.768,12.968
2010,10,28,"AHND",12.4996,12.92,11.807
2010,10,28,"AQUE",12.5317,13.3,11.84
2010,10,28,"BULL",12.2415,12.7,11.83
2010,10,28,"CARP",15.8955,16.239,15.278
2010,10,28,"GOLB",14.3883,14.792,13.93
2010,10,28,"IVEE",13.8158,14.32,13.088
2010,10,28,"MOHK",14.7097,15.127,13.522
2010,10,28,"NAPL",13.4846,14.721,12.63
2010,10,28,"SCDI",15.6802,15.986,14.96
2010,10,28,"SCTW",15.9118,16.225,15.53
2010,10,29,"ABUR",15.2613,15.7,14.481
2010,10,29,"AHND",13.9144,15.01,13.016
2010,10,29,"AQUE",14.0685,15.11,13.3
2010,10,29,"BULL",12.7583,12.96,12.27
2010,10,29,"CARP",16.3371,16.589,15.889
2010,10,29,"GOLB",14.8814,15.199,14.481
2010,10,29,"IVEE",14.5887,15.1,13.281
2010,10,29,"MOHK",15.5447,15.915,14.888
2010,10,29,"NAPL",14.4823,15.055,13.666
2010,10,29,"SCDI",15.5152,16.034,14.433
2010,10,29,"SCTW",15.7085,16.058,14.76
2010,10,30,"ABUR",16.0386,16.439,15.151
2010,10,30,"AHND",15.083,15.843,14.122
2010,10,30,"AQUE",15.0723,15.63,13.98
2010,10,30,"BULL",13.8935,15.39,12.87
2010,10,30,"CARP",16.4029,16.589,16.15
2010,10,30,"GOLB",15.9647,16.463,15.031
2010,10,30,"IVEE",15.5839,16.3,14.792
2010,10,30,"MOHK",16.3843,16.701,15.724
2010,10,30,"NAPL",15.5066,15.843,14.84
2010,10,30,"SCDI",15.5319,16.106,13.353
2010,10,30,"SCTW",15.677,16.106,14.76
2010,10,31,"ABUR",16.0871,16.487,15.605
2010,10,31,"AHND",15.4868,15.963,14.816
2010,10,31,"AQUE",15.5304,15.97,15.19
2010,10,31,"BULL",15.3117,15.83,14.87
2010,10,31,"CARP",16.5881,17.022,16.15
2010,10,31,"GOLB",16.3775,16.511,16.201
2010,10,31,"IVEE",16.0546,16.38,15.438
2010,10,31,"MOHK",16.2937,16.725,15.605
2010,10,31,"NAPL",15.8446,16.32,14.84
2010,10,31,"SCDI",15.6337,16.082,14.29
2010,10,31,"SCTW",15.9248,16.249,15.62
2010,11,1,"ABUR",15.8928,16.487,15.079
2010,11,1,"AHND",15.4871,16.701,13.834
2010,11,1,"AQUE",15.6971,16.5,14.76
2010,11,1,"BULL",15.0621,15.39,14.34
2010,11,1,"CARP",16.3874,16.761,15.889
2010,11,1,"GOLB",16.2933,16.534,15.939
2010,11,1,"IVEE",15.8918,16.38,15.175
2010,11,1,"MOHK",16.1014,16.63,15.103
2010,11,1,"NAPL",15.8184,16.272,14.792
2010,11,1,"SCDI",16.1786,16.32,15.939
2010,11,1,"SCTW",16.2775,16.487,16.06
2010,11,2,"ABUR",15.6287,16.201,14.721
2010,11,2,"AHND",15.4126,16.38,14.553
2010,11,2,"AQUE",15.5506,16.15,14.49
2010,11,2,"BULL",15.3681,15.91,14.61
2010,11,2,"CARP",16.1351,16.678,15.628
2010,11,2,"GOLB",16.2138,16.32,15.939
2010,11,2,"IVEE",15.9009,16.3,15.151
2010,11,2,"MOHK",15.9657,16.368,14.96
2010,11,2,"NAPL",15.8751,16.177,15.509
2010,11,2,"SCDI",16.2562,16.749,15.414
2010,11,2,"SCTW",16.4829,17.153,14.84
2010,11,3,"ABUR",15.7665,16.463,14.601
2010,11,3,"AHND",15.8331,16.38,15.127
2010,11,3,"AQUE",15.8902,16.76,15.02
2010,11,3,"BULL",16.0873,16.26,15.91
2010,11,3,"CARP",16.6476,17.111,15.978
2010,11,3,"GOLB",16.3907,16.963,15.891
2010,11,3,"IVEE",15.6899,16.47,14.026
2010,11,3,"MOHK",16.3949,17.034,15.748
2010,11,3,"NAPL",16.0883,16.534,15.581
2010,11,3,"SCDI",16.2319,16.701,15.342
2010,11,3,"SCTW",16.3597,16.868,15.44
2010,11,4,"ABUR",15.9872,16.415,14.936
2010,11,4,"AHND",15.6132,16.21,14.17
2010,11,4,"AQUE",15.6483,16.41,13.64
2010,11,4,"BULL",15.94,16.09,15.74
2010,11,4,"CARP",16.7395,17.111,15.889
2010,11,4,"GOLB",16.5105,17.106,16.01
2010,11,4,"IVEE",15.8778,16.65,15.223
2010,11,4,"MOHK",16.4803,16.892,16.177
2010,11,4,"NAPL",16.0728,16.63,15.533
2010,11,4,"SCDI",16.1617,16.796,13.954
2010,11,4,"SCTW",16.4938,16.939,15.02
2010,11,5,"ABUR",16.2429,16.606,15.39
2010,11,5,"AHND",15.758,16.677,14.22
2010,11,5,"AQUE",15.936,16.85,15.11
2010,11,5,"BULL",16.1129,16.53,15.57
2010,11,5,"CARP",16.5314,16.939,15.8
2010,11,5,"GOLB",16.4337,16.844,16.082
2010,11,5,"IVEE",15.8765,17.09,15.342
2010,11,5,"MOHK",16.5038,17.058,15.843
2010,11,5,"NAPL",16.1619,16.606,15.39
2010,11,5,"SCDI",15.8234,17.296,13.137
2010,11,5,"SCTW",16.463,17.653,14.24
2010,11,6,"ABUR",16.3595,17.058,15.151
2010,11,6,"AHND",16.191,16.83,15.461
2010,11,6,"AQUE",16.3206,17.2,15.46
2010,11,6,"BULL",16.2025,16.62,15.83
2010,11,6,"CARP",16.6624,17.2,16.15
2010,11,6,"GOLB",16.7683,17.106,16.225
2010,11,6,"IVEE",16.2341,16.74,15.39
2010,11,6,"MOHK",16.7944,17.153,16.296
2010,11,6,"NAPL",16.6643,17.034,16.106
2010,11,6,"SCDI",15.8686,17.368,13.185
2010,11,6,"SCTW",16.2897,17.534,14.41
2010,11,7,"ABUR",16.5638,17.391,15.199
2010,11,7,"AHND",16.4336,16.939,15.43
2010,11,7,"AQUE",16.5375,17.11,15.11
2010,11,7,"BULL",16.39,16.62,16
2010,11,7,"CARP",17.24,17.55,16.85
2010,11,7,"GOLB",17.1028,17.368,16.558
2010,11,7,"IVEE",16.3391,17.26,15.414
2010,11,7,"MOHK",16.8982,17.391,15.748
2010,11,7,"NAPL",16.5678,17.391,15.915
2010,11,7,"SCDI",16.775,17.368,15.008
2010,11,7,"SCTW",16.9261,17.486,15.19
2010,11,8,"ABUR",16.3999,17.296,15.342
2010,11,8,"AHND",16.1045,17,15.199
2010,11,8,"AQUE",16.2708,16.94,15.46
2010,11,8,"BULL",16.0808,16.71,15.31
2010,11,8,"CARP",16.9555,17.372,15.372
2010,11,8,"GOLB",16.7742,17.415,16.177
2010,11,8,"IVEE",16.2339,17.26,15.1
2010,11,8,"MOHK",16.6369,17.249,15.366
2010,11,8,"NAPL",16.5109,16.915,16.034
2010,11,8,"SCDI",16.7063,17.32,14.864
2010,11,8,"SCTW",17.2084,17.463,15.915
2010,11,9,"ABUR",14.7995,15.485,13.209
2010,11,9,"AHND",13.9611,15.629,11.904
2010,11,9,"AQUE",14.0342,15.63,11.92
2010,11,9,"BULL",13.5542,15.31,12.01
2010,11,9,"CARP",15.9015,17.022,14.589
2010,11,9,"GOLB",15.0319,16.225,14.122
2010,11,9,"IVEE",14.1219,15.44,13.088
2010,11,9,"MOHK",15.2475,15.796,14.17
2010,11,9,"NAPL",13.9834,15.915,12.654
2010,11,9,"SCDI",16.4389,16.844,16.034
2010,11,9,"SCTW",16.7248,17.034,16.32
2010,11,10,"ABUR",15.3479,16.392,13.642
2010,11,10,"AHND",12.3796,13.37,11.74
2010,11,10,"AQUE",12.5227,13.13,11.58
2010,11,10,"BULL",11.7654,12.53,11.31
2010,11,10,"CARP",15.2591,15.8,14.422
2010,11,10,"GOLB",15.1009,15.652,14.122
2010,11,10,"IVEE",14.7926,15.7,13.762
2010,11,10,"MOHK",15.7605,16.463,13.954
2010,11,10,"NAPL",14.3579,15.414,12.558
2010,11,10,"SCDI",15.957,16.201,15.127
2010,11,10,"SCTW",16.3274,16.558,16.14
2010,11,11,"ABUR",14.8175,15.724,13.954
2010,11,11,"AHND",12.4665,13.57,11.467
2010,11,11,"AQUE",12.4785,13.47,11.58
2010,11,11,"BULL",11.8894,12.09,11.48
2010,11,11,"CARP",15.3406,15.722,15.022
2010,11,11,"GOLB",14.8014,15.652,13.978
2010,11,11,"IVEE",14.0699,15.96,13.161
2010,11,11,"MOHK",15.3764,15.986,14.409
2010,11,11,"NAPL",13.4649,15.342,12.485
2010,11,11,"SCDI",15.8905,16.082,15.127
2010,11,11,"SCTW",16.0948,16.249,15.79
2010,11,12,"ABUR",14.8029,15.485,13.594
2010,11,12,"AHND",13.5185,14.57,11.662
2010,11,12,"AQUE",13.6096,14.49,12.01
2010,11,12,"BULL",12.2646,13.04,11.48
2010,11,12,"CARP",15.3148,15.889,14.761
2010,11,12,"GOLB",15.268,15.986,13.978
2010,11,12,"IVEE",14.7489,15.78,13.618
2010,11,12,"MOHK",15.2215,15.7,14.146
2010,11,12,"NAPL",14.8395,15.318,13.305
2010,11,12,"SCDI",15.0805,15.772,13.449
2010,11,12,"SCTW",15.6125,16.01,14.984
2010,11,13,"ABUR",15.0956,15.7,14.529
2010,11,13,"AHND",14.9534,15.43,14.337
2010,11,13,"AQUE",14.9929,15.63,14.49
2010,11,13,"BULL",14.1365,14.52,13.22
2010,11,13,"CARP",14.9024,15.461,14.589
2010,11,13,"GOLB",15.0817,15.366,14.601
2010,11,13,"IVEE",15.0203,15.44,14.385
2010,11,13,"MOHK",15.2571,15.7,14.816
2010,11,13,"NAPL",14.8952,15.318,14.409
2010,11,13,"SCDI",15.4813,15.748,15.055
2010,11,13,"SCTW",15.6843,15.843,15.19
2010,11,14,"ABUR",14.9033,15.294,13.978
2010,11,14,"AHND",14.9824,15.34,14.385
2010,11,14,"AQUE",15.0275,15.37,14.67
2010,11,14,"BULL",14.849,15.39,13.99
2010,11,14,"CARP",15.0168,15.022,14.939
2010,11,14,"GOLB",15.2331,15.509,14.984
2010,11,14,"IVEE",14.9882,15.44,14.29
2010,11,14,"MOHK",15.1683,15.414,14.84
2010,11,14,"NAPL",15.174,15.533,14.385
2010,11,14,"SCDI",15.2248,15.652,14.768
2010,11,14,"SCTW",15.5572,15.843,14.84
2010,11,15,"ABUR",15.3211,15.724,14.745
2010,11,15,"AHND",14.9254,16.04,14.13
2010,11,15,"AQUE",15.0144,15.97,13.47
2010,11,15,"BULL",15.3204,15.39,15.13
2010,11,15,"CARP",14.738,15.022,14.328
2010,11,15,"GOLB",15.2697,15.509,15.127
2010,11,15,"IVEE",15.2831,15.7,14.745
2010,11,15,"MOHK",15.5886,16.106,15.199
2010,11,15,"NAPL",15.2436,15.485,14.984
2010,11,15,"SCDI",15.1247,15.485,14.457
2010,11,15,"SCTW",15.3364,15.652,14.84
2010,11,16,"ABUR",14.8809,15.772,13.69
2010,11,16,"AHND",15.5831,15.95,14.888
2010,11,16,"AQUE",15.5706,15.72,15.02
2010,11,16,"BULL",15.3135,15.66,14.96
2010,11,16,"CARP",14.6033,14.939,14.328
2010,11,16,"GOLB",15.8494,16.129,15.509
2010,11,16,"IVEE",16.0266,16.38,15.414
2010,11,16,"MOHK",15.3552,15.939,14.29
2010,11,16,"NAPL",15.8106,16.272,15.175
2010,11,16,"SCDI",14.941,15.891,13.69
2010,11,16,"SCTW",15.079,15.414,14.76
2010,11,17,"ABUR",14.8118,15.414,13.762
2010,11,17,"AHND",15.4814,15.86,14.29
2010,11,17,"AQUE",15.5225,15.72,13.98
2010,11,17,"BULL",15.6058,15.74,15.39
2010,11,17,"CARP",14.9348,15.022,14.678
2010,11,17,"GOLB",15.0171,15.843,14.337
2010,11,17,"IVEE",14.4441,16.21,12.944
2010,11,17,"MOHK",15.4064,15.724,14.792
2010,11,17,"NAPL",15.1925,16.01,13.401
2010,11,17,"SCDI",14.8214,16.082,13.882
2010,11,17,"SCTW",15.7016,16.058,15.19
2010,11,18,"ABUR",14.9538,15.939,13.762
2010,11,18,"AHND",15.4508,16.3,14.266
2010,11,18,"AQUE",15.4977,16.15,14.49
2010,11,18,"BULL",15.6273,15.83,15.39
2010,11,18,"CARP",15.0168,15.022,14.939
2010,11,18,"GOLB",15.5288,15.843,15.031
2010,11,18,"IVEE",15.0225,15.61,14.218
2010,11,18,"MOHK",15.4953,16.082,14.361
2010,11,18,"NAPL",15.0099,15.605,13.329
2010,11,18,"SCDI",15.1918,15.963,14.002
2010,11,18,"SCTW",15.6693,16.201,14.5
2010,11,19,"ABUR",14.9087,15.652,13.93
2010,11,19,"AHND",15.0752,15.629,13.96
2010,11,19,"AQUE",15.1269,15.72,14.32
2010,11,19,"BULL",15.1167,15.57,14.61
2010,11,19,"CARP",15.0061,15.628,14.328
2010,11,19,"GOLB",15.4056,15.867,14.96
2010,11,19,"IVEE",14.9088,15.53,14.002
2010,11,19,"MOHK",15.2532,15.867,14.242
2010,11,19,"NAPL",15.2613,15.676,13.882
2010,11,19,"SCDI",15.7583,15.963,14.385
2010,11,19,"SCTW",15.8989,16.082,15.27
2010,11,20,"ABUR",15.2634,15.414,14.673
2010,11,20,"AHND",15.2818,15.43,15.055
2010,11,20,"AQUE",15.2417,15.37,15.11
2010,11,20,"BULL",14.9563,15.04,14.78
2010,11,20,"CARP",14.984,15.372,14.422
2010,11,20,"GOLB",15.2,15.342,14.984
2010,11,20,"IVEE",15.2684,15.53,14.816
2010,11,20,"MOHK",15.2677,15.414,15.151
2010,11,20,"NAPL",15.0995,15.485,14.002
2010,11,20,"SCDI",15.0668,15.748,13.666
2010,11,20,"SCTW",15.519,15.891,14.58
2010,11,21,"ABUR",14.9985,15.461,14.074
2010,11,21,"AHND",15.1168,15.52,14.194
2010,11,21,"AQUE",15.0567,15.37,13.64
2010,11,21,"BULL",14.8844,15.04,14.69
2010,11,21,"CARP",15.0063,15.372,14.5
2010,11,21,"GOLB",15.2409,15.414,14.577
2010,11,21,"IVEE",14.9706,15.7,13.594
2010,11,21,"MOHK",15.0932,15.557,14.385
2010,11,21,"NAPL",15.1275,15.461,14.505
2010,11,21,"SCDI",15.328,15.533,14.194
2010,11,21,"SCTW",15.4409,15.581,15.27
2010,11,22,"ABUR",13.5193,14.625,11.977
2010,11,22,"AHND",13.6317,14.92,11.929
2010,11,22,"AQUE",13.5308,14.67,12.62
2010,11,22,"BULL",13.8285,14.78,13.13
2010,11,22,"CARP",14.1165,15.022,12.972
2010,11,22,"GOLB",13.8418,14.768,12.727
2010,11,22,"IVEE",13.5308,14.93,12.364
2010,11,22,"MOHK",13.705,14.721,12.485
2010,11,22,"NAPL",13.7622,14.745,12.775
2010,11,22,"SCDI",15.2694,15.366,14.768
2010,11,22,"SCTW",15.2726,15.438,15.1
2010,11,23,"ABUR",12.1235,12.871,11.467
2010,11,23,"AHND",12.1954,13.12,11.394
2010,11,23,"AQUE",12.2175,13.04,11.41
2010,11,23,"BULL",12.7346,13.22,11.92
2010,11,23,"CARP",13.2514,14.25,12.622
2010,11,23,"GOLB",12.3017,13.257,11.467
2010,11,23,"IVEE",11.919,12.97,11.224
2010,11,23,"MOHK",12.3639,13.064,11.516
2010,11,23,"NAPL",12.3544,13.257,11.248
2010,11,23,"SCDI",15.1613,15.223,15.103
2010,11,23,"SCTW",15.14,15.27,15.02
2010,11,24,"ABUR",12.1541,12.606,11.273
2010,11,24,"AHND",12.091,13.37,11.37
2010,11,24,"AQUE",12.1873,13.47,11.32
2010,11,24,"BULL",11.8527,12.62,10.97
2010,11,24,"CARP",13.0427,13.389,12.45
2010,11,24,"GOLB",11.845,12.171,11.443
2010,11,24,"IVEE",11.7289,13.05,11.273
2010,11,24,"MOHK",12.2567,12.847,11.2
2010,11,24,"NAPL",12.0693,13.161,11.321
2010,11,24,"SCDI",15.0156,15.127,14.888
2010,11,24,"SCTW",15.0039,15.199,14.76
2010,11,25,"ABUR",11.7928,12.098,11.127
2010,11,25,"AHND",11.2798,11.83,10.883
2010,11,25,"AQUE",11.2238,11.58,10.89
2010,11,25,"BULL",10.8996,11.14,10.37
2010,11,25,"CARP",12.6646,13.05,12.111
2010,11,25,"GOLB",11.7428,12.074,11.419
2010,11,25,"IVEE",11.7404,12.2,11.273
2010,11,25,"MOHK",11.8093,12.098,11.175
2010,11,25,"NAPL",11.4117,11.759,11.029
2010,11,25,"SCDI",14.7052,14.912,14.457
2010,11,25,"SCTW",14.7418,14.912,14.41
2010,11,26,"ABUR",12.0594,12.389,11.54
2010,11,26,"AHND",11.472,11.662,11.127
2010,11,26,"AQUE",11.6042,11.92,11.16
2010,11,26,"BULL",12.1323,13.3,10.37
2010,11,26,"CARP",12.7648,12.972,12.45
2010,11,26,"GOLB",11.7521,12.001,11.419
2010,11,26,"IVEE",11.8882,12.37,11.37
2010,11,26,"MOHK",12.1415,12.63,11.613
2010,11,26,"NAPL",11.8397,12.751,11.467
2010,11,26,"SCDI",14.2963,14.601,13.016
2010,11,26,"SCTW",14.4596,14.649,13.98
2010,11,27,"ABUR",12.1336,12.461,11.637
2010,11,27,"AHND",12.6311,13.2,11.467
2010,11,27,"AQUE",12.5204,13.22,11.58
2010,11,27,"BULL",12.0954,12.53,11.74
2010,11,27,"CARP",12.4491,12.878,11.939
2010,11,27,"GOLB",11.9988,12.292,11.565
2010,11,27,"IVEE",12.0964,12.63,11.637
2010,11,27,"MOHK",12.2646,12.703,11.88
2010,11,27,"NAPL",12.1712,12.751,11.71
2010,11,27,"SCDI",14.1519,14.385,13.377
2010,11,27,"SCTW",14.3464,14.625,13.89
2010,11,28,"ABUR",12.3583,13.642,11.589
2010,11,28,"AHND",12.0343,12.95,11.06
2010,11,28,"AQUE",11.9915,12.79,11.16
2010,11,28,"BULL",11.7798,11.92,11.57
2010,11,28,"CARP",12.4168,12.622,12.278
2010,11,28,"GOLB",12.1723,12.389,11.953
2010,11,28,"IVEE",12.1393,12.88,11.443
2010,11,28,"MOHK",12.7559,13.858,11.759
2010,11,28,"NAPL",12.1995,12.968,11.053
2010,11,28,"SCDI",13.8794,14.122,13.401
2010,11,28,"SCTW",14.1955,14.457,13.98
2010,11,29,"ABUR",11.2216,11.71,10.883
2010,11,29,"AHND",10.7845,11.151,10.467
2010,11,29,"AQUE",10.8179,11.07,10.56
2010,11,29,"BULL",11.08,11.66,10.63
2010,11,29,"CARP",12.0604,12.622,11.6
2010,11,29,"GOLB",11.4222,11.904,11.029
2010,11,29,"IVEE",11.2465,11.86,10.883
2010,11,29,"MOHK",11.2192,11.734,10.858
2010,11,29,"NAPL",10.9581,11.273,10.736
2010,11,29,"SCDI",13.7132,13.858,13.473
2010,11,29,"SCTW",13.7771,14.05,13.47
2010,11,30,"ABUR",11.1857,11.394,10.883
2010,11,30,"AHND",11.0087,11.49,10.467
2010,11,30,"AQUE",10.9783,11.32,10.64
2010,11,30,"BULL",11.2506,11.92,10.63
2010,11,30,"CARP",11.644,11.939,11.25
2010,11,30,"GOLB",11.1963,11.37,11.053
2010,11,30,"IVEE",11.1491,11.34,10.907
2010,11,30,"MOHK",11.3503,11.759,10.834
2010,11,30,"NAPL",11.0814,11.637,10.736
2010,11,30,"SCDI",13.3554,13.786,12.968
2010,11,30,"SCTW",13.3453,13.666,12.96
